"id_formula","id_formulaX","id_formulaY","formulaImgPath","otherPrice","id_otherCurreny","id_otherUnit","type","id_car","version","name_formula","c_year","variant","duplicate","colorCode","colorRGB","clientName","cardNumber","seqnum","state","id_formulaZ","id_formulaZp","id_formulaZ2p","id_formulaXp","id_formulaX2p","id_formulaYp","id_formulaY2p","isEquation15perc4201","converted","Date_cre_mod","noEquation4201_180","colorRGBPerc","code_formulaX","code_formulaXp","code_formulaXpp","code_formulaY","code_formulaYp","code_formulaYpp","code_formulaZ","code_formulaZp","code_formulaZpp"
65492,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","FEHGRAU","-","","0","7000","-10593190","","",0,"0",,,,,,,,,"1",,,"-9890257:2.93;-16777216:25.32;-4227838:15.72;-1:53.98;-16771281:2.06;",,,,,,,,,
65493,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SILBERGRAU","-","","0","7001","-6516604","","",0,"0",,,,,,,,,"1",,,"-16767426:1.34;-4227838:3.04;-7981310:5.95;-16777216:22.39;-1:67.28;",,,,,,,,,
65496,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SIGNALGRAU","-","","0","7004","-11250088","","",0,"0",,,,,,,,,"1",,,"-4227838:5.71;-7981310:7.89;-1:86.13;-16771281:0.27;",,,,,,,,,
65501,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ZELTGRAU","-","","0","7010","-12042712","","",0,"0",,,,,,,,,"1",,,"-7981310:11.79;-4227838:25.45;-16777216:44.86;-1:17.89;",,,,,,,,,
65502,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","EISENGRAU","-","","0","7011","-13355464","","",0,"0",,,,,,,,,"1",,,"-16777216:55.56;-1:21.38;-7981310:10.6;-4227838:12.46;",,,,,,,,,
65506,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ANTHRAZITGRAU","-","","0","7016","-13092040","","",0,"0",,,,,,,,,"1",,,"-16777216:81.49;-4227838:10.13;-1:7.67;-16771281:0.7;",,,,,,,,,
65508,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","UMBRAGRAU","-","","0","7022","-11913176","","",0,"0",,,,,,,,,"1",,,"-16771281:4.21;-7981310:25.86;-1:8.41;-16777216:38.66;-4227838:22.86;",,,,,,,,,
65509,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BETONGRAU","-","","0","7023","-4086138","","",1,"U",,,,,,,,,"1",,0,"-235:1.17;-16761826:3.14;-16777152:8.2;-4227838:17.6;-7981310:23.49;-1:46.4;",,,,,,,,,
65516,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ZEMENTGRAU","-","","0","7033","-10460582","","",1,"U",,,,,,,,,"1",,0,"16777215:9.18;-16761826:2.69;-16771281:3.14;-7981310:19.54;-4227838:24.97;-1:40.48;",,,,,,,,,
65524,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","FENSTERGRAU","-","","0","7040","-15062978","","1*",1,"U",,,,,,,,,"0",,,"-16771281:5.83;-14942153:7.9;-7981310:63.06;-4227838:12.6;-16777216:9.72;-16767426:0.88;",,,,,,,,,
65525,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","VERKEHRSGRAU","-","","0","7042","-11250088","","",0,"0",,,,,,,,,"1",,,"-7981310:6.32;-4227838:8.13;-16777216:21.55;-1:63.31;-16771281:0.69;",,,,,,,,,
65527,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SEIDENGRAU","-","","0","7044","-6245696","","",0,"0",,,,,,,,,"1",,,"-4227838:8.67;-7981310:3.16;-16777216:6.08;-16744193:8.97;-1:73.11;",,,,,,,,,
65547,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ORANGEBRAUN","-","","0","8023","-4105176","","",0,"0",,,,,,,,,"1",,,"-41969:55.63;-1:11.35;-7981310:33.02;",,,,,,,,,
65551,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PERLKUPFER","-","","0","8029","-3917789","","",0,"0",,,,,,,,,"1",,,"-16777216:10.28;-12845056:1.18;-460552:13.51;-4653056:45.55;-41969:29.49;",,,,,,,,,
65552,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","CREMEWEISS","-","","0","9001","-4286842","","",0,"0",,,,,,,,,"1",,,"-8388608:48.81;-4227838:17.93;-13092808:33.25;",,,,,,,,,
65553,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","GRAUWEISS","-","","0","9002","-6638906","","",1,"U",,,,,,,,,"1",,0,"-7981310:0.74;-13092808:2.87;-4227838:2.96;-16744193:4.09;-1:89.34;",,,,,,,,,
65554,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SIGNALWEISS","-","","0","9003","-5463906","","",0,"0",,,,,,,,,"1",,,"-1401344:1.29;-16744193:0.22;-13092808:1.77;-8388608:1.5;-1:95.23;",,,,,,,,,
65557,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","WEISSALUMINIUM","-","","0","9006","-2435890","","",0,"0",,,,,,,,,"1",,,"-1907998:5.06;-2368549:25.32;-3775744:1.14;-4144960:68.48;",,,,,,,,,
65559,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","REINWEISS","-","","0","9010","-4085600","","",0,"0",,,,,,,,,"1",,,"-8388608:26.36;-3775744:52.25;-16744193:21.39;",,,,,,,,,
65561,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","VERKEHRSWEISS (Couche)","-","","0","9016","-3623538","","",0,"0",,,,,,,,,"1",,,"-13092808:1.64;-1401344:4.36;-1:94;",,,,,,,,,
65564,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PAPYRUSWEISS","-","","0","9018","-4673662","","",0,"0",,,,,,,,,"1",,,"-16777216:68.67;-4227838:23.64;-235:7.68;",,,,,,,,,
87775,-1,-1,,,,,"BC",48,"S1","Special Color"," - ","","0","-","-2830136",,"",0,"I",,,,,,,,,"1",,,,,,,,,,,,
94269,-1,-1,,,,,"2K",48,"S1","ULTRAMARINBLAU","-","","0","5002","-2830136",,"Solo 2",1,"U",,,,,,,,,"0",,,,,,,,,,,,
100708,-1,-1,,,,,"BC",48,"S1*","MELONENGELB (Sous-Couche)","-","","0","1028","-1",,"",0,"I",,,,,,,,,"1",,,,,,,,,,,,
130689,-1,-1,,,,,"BC",48,"S1","GRUENBEIGE","-","","0","1000","-2050426",,"",0,"I",,,,,,,,1,"1",,,"-1:79.83;-41969:14.44;-235:2.99;-16777216:0.93;-16777216:1.82;",,,,,,,,,
130690,-1,-1,,,,,"BC",48,"S1","BEIGE","-","","0","1001","-1131898",,"",0,"I",,,,,,,,1,"1",,,"-7981310:3.91;-235:4.59;-41969:11;-3801088:0.73;-1:79.77;",,,,,,,,,
130691,-1,-1,,,,,"BC",48,"S1","SANDGELB","-","","0","1002","-2052476",,"",0,"I",,,,,,,,1,"1",,,"-16777216:0.87;-41969:26.85;-1:66.79;-7981310:2.94;-235:2.55;",,,,,,,,,
130692,-1,-1,,,,,"2K",48,"S1*","SIGNALGELB (Sous-Couche)","-","","0","1003","-8355712",,"",1,"U",,,,,,,,1,"1",,0,"16777215:7.85;-16777216:0.55;-1:91.59;",,,,,,,,,
130693,-1,-1,,,,,"2K",48,"S1*","GOLDGELB (Sous-Couche)","-","","0","1004","-8355712",,"",1,"U",,,,,,,,1,"1",,0,"-16777216:0.6;-1:99.4;",,,,,,,,,
130694,-1,-1,,,,,"BC",48,"S1","HONIGGELB","-","","0","1005","-3639278",,"",0,"I",,,,,,,,1,"1",,,"-11709141:20.72;-235:27.66;-41969:51.55;-16777216:0.07;",,,,,,,,,
130695,-1,-1,,,,,"2K",48,"S1*","MAISGELB (Sous-Couche)","-","","0","1006","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:100;",,,,,,,,,
130696,-1,-1,,,,,"2K",48,"S1*","NARZISSENGELB (Sous-Couche)","-","","0","1007","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:100;",,,,,,,,,
130697,-1,-1,,,,,"BC",48,"S1","BRAUNBEIGE","-","","0","1011","-5208511",,"",0,"I",,,,,,,,1,"1",,,"-7981310:8.92;-1:19.95;-4227838:71.13;",,,,,,,,,
130698,-1,-1,,,,,"2K",48,"S1*","ZITRONENGELB (Sous-Couche)","-","","0","1012","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:99.4;-16777216:0.6;",,,,,,,,,
130699,-1,-1,,,,,"2K",48,"S1*","HELLELFENBEIN (Sous-Couche)","-","","0","1015","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:0.6;-1:99.4;",,,,,,,,,
130700,-1,-1,,,,,"2K",48,"S1*","SCHWEFELGELB (Sous-Couche)","-","","0","1016","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:100;",,,,,,,,,
130701,-1,-1,,,,,"2K",48,"S1*","SAFRANGELB (Sous-Couche)","-","","0","1017","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:99.4;-16777216:0.6;",,,,,,,,,
130702,-1,-1,,,,,"2K",48,"S1*","ZINKGELB (Sous-Couche)","-","","0","1018","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:100;",,,,,,,,,
130703,-1,-1,,,,,"BC",48,"S1","GRAUBEIGE","-","","0","1019","-2449788",,"",1,"U",,,,,,,,1,"1",,0,"-16777216:4.37;-2604543:5.81;-41969:16.68;-1:73.15;",,,,,,,,,
130704,-1,-1,,,,,"BC",48,"S1","OLIVGELB","-","","0","1020","-4155772",,"",0,"I",,,,,,,,1,"1",,,"-16777216:7.64;-41969:36.15;-1:56.21;",,,,,,,,,
130705,-1,-1,,,,,"2K",48,"S1*","RAPSGELB (Sous-Couche)","-","","0","1021","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:0.38;-1:99.62;",,,,,,,,,
130706,-1,-1,,,,,"2K",48,"S1*","GELB (Sous-Couche)","-","","0","1023","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:100;",,,,,,,,,
130707,-1,-1,,,,,"BC",48,"S1","OCKERGELB","-","","0","1024","-1800376",,"",0,"I",,,,,,,,1,"1",,,"-7981310:4;-16777216:3.2;-4227838:22.47;-1:67.44;-235:2.89;",,,,,,,,,
130708,-1,-1,,,,,"2K",48,"S1*","GINSTERGELB (Sous-Couche)","-","","0","1032","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:0.6;-1:99.4;",,,,,,,,,
130709,-1,-1,,,,,"2K",48,"S1*","DALIENGELB (Sous-Couche)","-","","0","1033","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:100;",,,,,,,,,
130710,-1,-1,,,,,"BC",48,"S1","PERLBEIGE","-","","0","1035","-3358546",,"",0,"I",,,,,,,,1,"1",,,"-658244:75.06;-16777216:3.58;-41969:5.76;-460552:5.3;-16777216:6.23;-13691136:1.91;-7981310:2.15;",,,,,,,,,
130711,-1,-1,,,,,"BC",48,"S1","PERLGOLD (Couche)","-","","0","1036","-5737413",,"",0,"I",,,,,,,,1,"1",,,"-4144960:1.51;-16777216:4.86;-11709141:3.88;-13691136:7.93;-16777216:2.82;-3775744:79;",,,,,,,,,
130712,-1,-1,,,,,"BC",48,"S1*","PERLGOLD (Sous-Couche)","-","","0","1036","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:96.87;-16777216:3.13;",,,,,,,,,
130713,-1,-1,,,,,"2K",48,"S1*","SONNENGELB (Sous-Couche)","-","","0","1037","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:100;",,,,,,,,,
130714,-1,-1,,,,,"2K",48,"S1*","PASTELLORANGE (Sous-Couche)","-","","0","2003","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:100;",,,,,,,,,
130715,-1,-1,,,,,"2K",48,"S1*","VERKEHRSORANGE (Sous-Couche)","-","","0","2009","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:0.38;-1:99.62;",,,,,,,,,
130716,-1,-1,,,,,"2K",48,"S1*","SIGNALORANGE (Sous-Couche)","-","","0","2010","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:0.38;-1:99.62;",,,,,,,,,
130717,-1,-1,,,,,"2K",48,"S1*","FEUERROT (Sous-Couche)","-","","0","3000","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:1.48;-1:98.52;",,,,,,,,,
130718,-1,-1,,,,,"BC",48,"S1","SIGNALROT","-","","0","3001","-4644330",,"",0,"I",,,,,,,,1,"1",,,"-3801088:91.4;-16777216:0.44;-1:2.6;-8320469:5.56;",,,,,,,,,
130719,-1,-1,,,,,"2K",48,"S1*","RUBINROT (Sous-Couche)","-","","0","3003","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:0.6;-1:99.4;",,,,,,,,,
130720,-1,-1,,,,,"2K",48,"S1*","PURPURROT (Sous-Couche)","-","","0","3004","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:100;",,,,,,,,,
130721,-1,-1,,,,,"BC",48,"S1","WEINROT","-","","0","3005","-8704484",,"",0,"I",,,,,,,,1,"1",,,"-16777216:1.47;-12582912:37.41;-8320469:26.56;-7981310:32.56;-1:2;",,,,,,,,,
130722,-1,-1,,,,,"BC",48,"S1","SCHWARZROT","-","","0","3007","-12901336",,"",0,"I",,,,,,,,1,"1",,,"-16777216:9.28;-16771281:2.03;-1:3.91;-12582912:84.78;",,,,,,,,,
130723,-1,-1,,,,,"BC",48,"S1","OXIDROT","-","","0","3009","-9359075",,"",0,"I",,,,,,,,1,"1",,,"-12582912:1.19;-16777216:3.64;-7981310:72.92;-9890257:18.47;-1:3.77;",,,,,,,,,
130724,-1,-1,,,,,"2K",48,"S1*","HELLROSA (Sous-Couche)","-","","0","3015","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:93.85;-16777216:6.15;",,,,,,,,,
130725,-1,-1,,,,,"BC",48,"S1","KORALLENROT","-","","0","3016","-3907264",,"",0,"I",,,,,,,,1,"1",,,"-2604543:63.7;-3801088:24.44;-1:11.86;",,,,,,,,,
130726,-1,-1,,,,,"2K",48,"S1*","VERKEHRSROT (Sous-Couche)","-","","0","3020","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:100;",,,,,,,,,
130727,-1,-1,,,,,"2K",48,"S1*","LACHSROT (Sous-Couche)","-","","0","3022","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:100;",,,,,,,,,
130728,-1,-1,,,,,"BC",48,"S1","ORIENTROT","-","","0","3031","-7265496",,"",0,"I",,,,,,,,1,"1",,,"-9890257:33.73;-2604543:42.79;-16777216:0.63;-1:22.85;",,,,,,,,,
130729,-1,-1,,,,,"2K",48,"S1*","BORDEAUXVIOLETT (Sous-Couche)","-","","0","4004","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:100;",,,,,,,,,
130730,-1,-1,,,,,"BC",48,"S1","VERKEHRSPURPUR (Couche)","-","","0","4006","-9155752",,"",0,"I",,,,,,,,1,"1",,,"-9890257:98.83;-16777216:1.17;",,,,,,,,,
130731,-1,-1,,,,,"2K",48,"S1*","VERKEHRSPURPUR (Sous-Couche)","-","","0","4006","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-16777216:3.13;-1:96.87;",,,,,,,,,
130732,-1,-1,,,,,"2K",48,"S1*","PURPURVIOLETT (Sous-Couche)","-","","0","4007","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:100;",,,,,,,,,
130733,-1,-1,,,,,"BC",48,"S1","PERLVIOLETT (Couche)","-","","0","4011","-3617830",,"",0,"I",,,,,,,,1,"1",,,"-16777216:2.23;-1513767:29.07;-16777216:1.27;-2628353:44.98;-792321:2.03;-1516057:20.41;",,,,,,,,,
130734,-1,-1,,,,,"BC",48,"S1*","PERLVIOLETT (Sous-Couche)","-","","0","4011","-8355712",,"",0,"I",,,,,,,,1,"1",,,"-1:99.62;-16777216:0.38;",,,,,,,,,
130735,-1,-1,,,,,"BC",48,"S1","PERLBROMBEER","-","","0","4012","-7568238",,"",0,"I",,,,,,,,1,"1",,,"-1315861:86.85;-1516057:0.89;-16777216:2.32;-16777216:4.03;-14942153:5.91;",,,,,,,,,
130736,-1,-1,,,,,"BC",48,"S1","GRUENBLAU","-","","0","5001","-12562333",,"",0,"I",,,,,,,,1,"1",,,"-16771281:21.43;-16767426:23.67;-16777152:19.05;-1:35.85;",,,,,,,,,
130737,-1,-1,,,,,"BC",48,"S1","SAPHIRBLAU","-","","0","5003","-13620168",,"",0,"I",,,,,,,,1,"1",,,"-16777216:12.7;-1:33.37;-12582912:53.93;",,,,,,,,,
130738,-1,-1,,,,,"BC",48,"S1","BRILLANTBLAU","-","","0","5007","-12366754",,"",0,"I",,,,,,,,1,"1",,,"-1:78.45;-16777216:9.45;-14942153:12.1;",,,,,,,,,
130739,-1,-1,,,,,"BC",48,"S1","AZURBLAU","-","","0","5009","-12431780",,"",0,"I",,,,,,,,1,"1",,,"-1:50.1;-16777216:12.35;-16768993:32.27;-14942153:5.29;",,,,,,,,,
130740,-1,-1,,,,,"BC",48,"S1","STAHLBLAU","-","","0","5011","-14405578",,"",0,"I",,,,,,,,1,"1",,,"-16777216:10.95;-16768993:79.37;-14942153:9.68;",,,,,,,,,
130741,-1,-1,,,,,"BC",48,"S1","LICHTBLAU","-","","0","5012","-11710882",,"",0,"I",,,,,,,,1,"1",,,"-9890257:0.22;-16777216:1.46;-1:80.29;-16771281:18.03;",,,,,,,,,
130742,-1,-1,,,,,"BC",48,"S1","TAUBENBLAU","-","","0","5014","-12301220",,"",0,"I",,,,,,,,1,"1",,,"-14942153:5.71;-12582912:3.04;-16777152:0.57;-1:83.3;-16777216:7.38;",,,,,,,,,
130743,-1,-1,,,,,"BC",48,"S1","TUERKISBLAU","-","","0","5018","-8350578",,"",1,"U",,,,,,,,1,"1",,0,"16777215:9.27;-16777216:2.38;-16767426:14.45;-16761826:20.05;-1:53.85;",,,,,,,,,
130744,-1,-1,,,,,"BC",48,"S1","WASSERBLAU","-","","0","5021","-14665672",,"",0,"I",,,,,,,,1,"1",,,"-16777216:2.22;-1:42.94;-16765184:54.84;",,,,,,,,,
130745,-1,-1,,,,,"BC",48,"S1","FERNBLAU","-","","0","5023","-12366240",,"",0,"I",,,,,,,,1,"1",,,"-16768993:8.97;-16777216:7.08;-14942153:13.68;-1:63.98;-16771281:6.29;",,,,,,,,,
130746,-1,-1,,,,,"BC",48,"S1","PASTELLBLAU","-","","0","5024","-8157042",,"",0,"I",,,,,,,,1,"1",,,"-16777216:19.47;-14942153:14.05;-16768993:66.48;",,,,,,,,,
130747,-1,-1,,,,,"BC",48,"S1","PERLENZIAN","-","","0","5025","-2171410",,"",0,"I",,,,,,,,1,"1",,,"-16768993:7.01;-1315861:3.87;-460552:8.37;-16777216:5.97;-16777216:3.43;-2628353:69.6;-792321:1.74;",,,,,,,,,
130748,-1,-1,,,,,"BC",48,"S1","PERLNACHTBLAU","-","","0","5026","-4935478",,"",0,"I",,,,,,,,1,"1",,,"-2628353:54.1;-16767426:6.35;-460552:2.73;-16777216:9.29;-14942153:16.64;-16768993:9.53;-792321:1.35;",,,,,,,,,
130749,-1,-1,,,,,"BC",48,"S1","PATINAGRUEN","-","","0","6000","-10983872",,"",0,"I",,,,,,,,1,"1",,,"-16777216:5.64;-1:32.96;-16765184:40.36;-4227838:21.05;",,,,,,,,,
130750,-1,-1,,,,,"BC",48,"S1","OLIVGRUEN","-","","0","6003","-7376862",,"",0,"I",,,,,,,,1,"1",,,"-205036:16.76;-16765184:22.36;-16777216:33.3;-1:27.57;",,,,,,,,,
130751,-1,-1,,,,,"BC",48,"S1","BLAUGRUEN","-","","0","6004","-15717590",,"",0,"I",,,,,,,,1,"1",,,"-16777216:33.42;-1:46.98;-16771281:18.27;-16761826:1.33;",,,,,,,,,
130752,-1,-1,,,,,"BC",48,"S1","GRAUOLIV","-","","0","6006","-8364503",,"",1,"U",,,,,,,,1,"1",,0,"-16777152:4.96;-1:5.98;-16777216:22.88;-4227838:66.18;",,,,,,,,,
130753,-1,-1,,,,,"BC",48,"S1","BRAUNGRUEN","-","","0","6008","-6272999",,"",0,"I",,,,,,,,1,"1",,,"-16777216:10.9;-16761826:8.44;-41969:67.43;-460552:13.24;",,,,,,,,,
130754,-1,-1,,,,,"BC",48,"S1","TANNENGRUEN","-","","0","6009","-13616360",,"",1,"U",,,,,,,,1,"1",,0,"16777215:8.21;-16777216:0.12;-460552:3.43;-41969:8.89;-4227838:13.88;-16761826:22.95;-16777216:42.52;",,,,,,,,,
130755,-1,-1,,,,,"BC",48,"S1","GRASGRUEN","-","","0","6010","-9997540",,"",0,"I",,,,,,,,1,"1",,,"-1:5.36;-16777216:5.11;-4227838:60.18;-205036:10.44;-235:18.91;",,,,,,,,,
130756,-1,-1,,,,,"BC",48,"S1","RESEDAGRUEN","-","","0","6011","-10462150",,"",1,"U",,,,,,,,1,"1",,0,"16777215:9.19;-16771281:2.24;-16777216:4.03;-16761826:5.75;-235:8.65;-1:29.95;-4227838:40.2;",,,,,,,,,
130757,-1,-1,,,,,"BC",48,"S1","SCHILFGRUEN","-","","0","6013","-6258107",,"",0,"I",,,,,,,,1,"1",,,"-16768993:2.7;-16777216:5.92;-1:28.34;-4227838:63.05;",,,,,,,,,
130758,-1,-1,,,,,"BC",48,"S1","GELBOLIV","-","","0","6014","-5156832",,"",0,"I",,,,,,,,1,"1",,,"-1:5.42;-16767426:10.7;-7981310:39.35;-41969:44.53;",,,,,,,,,
130759,-1,-1,,,,,"BC",48,"S1","SCHWARZOLIV","-","","0","6015","-7310814",,"",0,"I",,,,,,,,1,"1",,,"-16765184:3.19;-16777216:27.48;-4227838:63.96;-1:5.38;",,,,,,,,,
130760,-1,-1,,,,,"BC",48,"S1","TUERKISGRUEN","-","","0","6016","-9931199",,"",0,"I",,,,,,,,1,"1",,,"-16765184:75.03;-1:14.5;-4227838:8.02;-16777216:2.45;",,,,,,,,,
130761,-1,-1,,,,,"BC",48,"S1","WEISSGRUEN","-","","0","6019","-3101564",,"",0,"I",,,,,,,,1,"1",,,"-1:93.92;-16777216:0.47;-16765184:2.32;-41969:3.29;",,,,,,,,,
130762,-1,-1,,,,,"BC",48,"S1","OPALGRUEN","-","","0","6026","-12559288",,"",0,"I",,,,,,,,1,"1",,,"-16765184:91.88;-16767426:6.08;-16777216:2.04;",,,,,,,,,
130763,-1,-1,,,,,"BC",48,"S1","KIEFERNGRUEN","-","","0","6028","-11515336",,"",0,"I",,,,,,,,1,"1",,,"-4227838:86.83;-16777216:0.64;-16771281:12.53;",,,,,,,,,
130764,-1,-1,,,,,"BC",48,"S1","MINTTUERKIS","-","","0","6033","-10985894",,"",0,"I",,,,,,,,1,"1",,,"-16765184:6.07;-1:68.58;-16768993:19.28;-16771281:4.56;-16777216:1.51;",,,,,,,,,
130765,-1,-1,,,,,"BC",48,"S1","PASTELLTUERKIS","-","","0","6034","-10985894",,"",1,"U",,,,,,,,1,"1",,0,"16777215:8.13;-16777216:0.99;-16771281:1.06;-16761826:1.65;-16768993:4.14;-4227838:9.62;-1:74.41;",,,,,,,,,
130766,-1,-1,,,,,"BC",48,"S1","PERLGRUEN","-","","0","6035","-10979766",,"",0,"I",,,,,,,,1,"1",,,"-16761826:53.58;-16777216:11.07;-235:3.94;-3085363:2.34;-16777216:2.17;-658244:26.91;",,,,,,,,,
130767,-1,-1,,,,,"BC",48,"S1","PERLOPALGRUEN","-","","0","6036","-3748390",,"",1,"U",,,,,,,,1,"1",,0,"16777215:10.71;-792321:0.52;-1513767:2.74;-16767426:3.36;-16777216:3.57;-3085363:6.08;-460552:6.22;-16761826:15.76;-2628353:20.62;16777215:30.44;",,,,,,,,,
130768,-1,-1,,,,,"BC",48,"S1","OLIVGRAU","-","","0","7002","-3624318",,"",0,"I",,,,,,,,1,"1",,,"-4227838:30.1;-1:54.12;-235:5.96;-16777216:9.82;",,,,,,,,,
130769,-1,-1,,,,,"BC",48,"S1","MOOSGRAU","-","","0","7003","-4215678",,"",0,"I",,,,,,,,1,"1",,,"-4227838:62.77;-16777216:26.5;-205036:7.5;-16777216:3.23;",,,,,,,,,
130770,-1,-1,,,,,"BC",48,"S1","MAUSGRAU","-","","0","7005","-6255742",,"",0,"I",,,,,,,,1,"1",,,"-41969:10.32;-16777216:39.65;-1:50.03;",,,,,,,,,
130771,-1,-1,,,,,"BC",48,"S1","BEIGEGRAU","-","","0","7006","-3624318",,"",0,"I",,,,,,,,1,"1",,,"-4227838:46.56;-16777216:20.42;-7981310:29.45;-235:3.57;",,,,,,,,,
130772,-1,-1,,,,,"BC",48,"S1","KHAKIGRAU","-","","0","7008","-7313887",,"",0,"I",,,,,,,,1,"1",,,"-7981310:26.26;-1:46.09;-16777216:27.65;",,,,,,,,,
130773,-1,-1,,,,,"BC",48,"S1","GRUENGRAU","-","","0","7009","-6254206",,"",1,"U",,,,,,,,1,"1",,0,"-16765184:4.6;-16777216:22.14;-41969:27.26;-1:46;",,,,,,,,,
130774,-1,-1,,,,,"BC",48,"S1","BASALTGRAU","-","","0","7012","-6777472",,"",0,"I",,,,,,,,1,"1",,,"-16777216:79.4;-4227838:13.11;-16765184:7.5;",,,,,,,,,
130775,-1,-1,,,,,"BC",48,"S1","BRAUNGRAU","-","","0","7013","-10400221",,"",0,"I",,,,,,,,1,"1",,,"-16777216:24.67;-7981310:33.34;-235:13.22;-1:28.77;",,,,,,,,,
130776,-1,-1,,,,,"BC",48,"S1","SCHIEFERGRAU","-","","0","7015","-11578790",,"",0,"I",,,,,,,,1,"1",,,"-4227838:14.41;-14942153:7.61;-16777216:22.15;-1:50.79;-16771281:5.04;",,,,,,,,,
130777,-1,-1,,,,,"BC",48,"S1","SCHWARZGRAU","-","","0","7021","-10988732",,"",0,"I",,,,,,,,1,"1",,,"-16768993:3.43;-1:29.26;-16777216:67.3;",,,,,,,,,
130778,-1,-1,,,,,"BC",48,"S1","GRAPHITGRAU","-","","0","7024","-12436948",,"",0,"I",,,,,,,,1,"1",,,"-1:35.2;-16771281:2.81;-4227838:46.64;-14942153:15.35;",,,,,,,,,
130779,-1,-1,,,,,"BC",48,"S1","PERLGRAU","-","","0","7025","-6516350",,"",0,"I",,,,,,,,1,"1",,,"-16777216:54.4;-4227838:21.4;-16768993:12.64;-12582912:11.56;",,,,,,,,,
130780,-1,-1,,,,,"BC",48,"S1","GRANITGRAU","-","","0","7026","-13879752",,"",0,"I",,,,,,,,1,"1",,,"-16771281:3.02;-1:52.95;-16765184:28.85;-4227838:15.19;",,,,,,,,,
130781,-1,-1,,,,,"BC",48,"S1","STEINGRAU","-","","0","7030","-4151680",,"",0,"I",,,,,,,,1,"1",,,"-16777216:9.24;-1:88.02;-7981310:2.74;",,,,,,,,,
130782,-1,-1,,,,,"BC",48,"S1","BLAUGRAU","-","","0","7031","-7566716",,"",0,"I",,,,,,,,1,"1",,,"-1:57.96;-16777216:15.32;-16777216:23.2;-16767426:3.52;",,,,,,,,,
130783,-1,-1,,,,,"BC",48,"S1","KIESELGRAU","-","","0","7032","-5202304",,"",0,"I",,,,,,,,1,"1",,,"-16777216:2.51;-4227838:13.76;-1:81.73;-16777216:2.01;",,,,,,,,,
130784,-1,-1,,,,,"BC",48,"S1","GELBGRAU","-","","0","7034","-2577788",,"",0,"I",,,,,,,,1,"1",,,"-41969:67.65;-16777216:21.18;-7981310:6.36;-235:4.81;",,,,,,,,,
